n,Rare trajectory?,Return,Time,Positions
847,True,-3.62245859727775,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0)"
848,True,-1.3018110221415018,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, 0, -1, -2, -3, -4, -3, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
849,True,-2.4775090998175613,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0)"
850,True,-2.883368442186383,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -3, -2, -3, -2, -1, 0, -1, 0, 1, 2, 3, 2, 1, 0)"
851,False,-7.417562865203537,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -3, -2)"
852,True,-2.7697524998054193,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0)"
853,False,-4.852499704799726,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 1, 2, 3, 2, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2)"
854,True,-2.994035468537025,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 1, 0, 1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
855,True,-1.055637463824345,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, 1, 0, -1, -2, -3, -4, -3, -2, -1, 0, -1, 0, -1, 0)"
856,True,-2.2460393126050238,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -4, -3, -2, -3, -2, -1, -2, -1, 0, -1, 0, -1, 0, 1, 0)"
857,True,-1.5746183224494255,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, -1, 0, -1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0)"
858,False,-6.76886975192499,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -3, -2)"
859,True,-1.293178325809007,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, 0, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, -1, 0, 1, 0)"
860,False,-1.862412376784695,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -3, -4, -5, -4, -3, -4, -3, -2, -3, -2)"
861,False,-6.906598623089088,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, 0, 1, 2, 3, 2, 1, 2)"
862,True,-2.61605768481728,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 2, 3, 2, 1, 2, 1, 0, 1, 0, 1, 2, 1, 0, -1, 0)"
863,True,-1.1077627409232507,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 2, 1, 0, -1, -2, -1, 0)"
864,True,-3.0714968445832156,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0)"
865,True,-1.1488695283000523,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -2, -1, 0, -1, 0, -1, 0, 1, 0, 1, 0)"
866,True,-2.4440649116359743,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0)"
867,False,-6.047225477918833,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 2)"
868,True,-2.615303337559349,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, 1, 2, 3, 2, 3, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
869,True,-3.008219593157391,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 2, 1, 2, 1, 0, 1, 0, -1, -2, -3, -2, -1, 0)"
870,True,-3.5370154945085046,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -4, -5, -6, -5, -4, -3, -2, -1, 0, 1, 0)"
871,True,-2.752374922251847,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0)"
872,False,-3.2256583916434614,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 2, 3, 4, 3, 2)"
873,False,-6.782526016852248,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 2)"
874,True,-0.3591545330521587,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 0, 1, 2, 3, 2, 1, 0)"
875,False,-3.39093936388432,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3, -4, -3, -4, -3, -2, -3, -2)"
876,True,-1.6465446635032954,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, 0)"
877,True,-1.9682171185786048,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 1, 2, 1, 0, -1, 0, 1, 2, 1, 2, 1, 2, 1, 0)"
878,False,-5.755730648217813,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 4, 3, 2, 1, 0, 1, 2, 1, 2, 3, 2, 3, 2)"
879,True,-3.349254670925277,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0)"
880,True,-3.9283334930316203,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
881,True,-1.1038921800748573,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0)"
882,True,-4.42394550376519,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, 1, 2, 1, 2, 1, 0)"
883,False,-3.604420072063948,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -3, -2, -1, 0, -1, -2, -3, -4, -5, -4, -5, -4, -3, -2)"
884,True,-4.210074207259454,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
885,False,-7.106546162357609,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 2)"
886,True,-1.9626787475309024,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -3, -2, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0)"
887,True,-4.736937086973294,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
888,True,-2.117678053989847,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0)"
889,True,-3.0703059974173152,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 2, 3, 2, 1, 0, 1, 0)"
890,True,-1.2766094051326273,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -1, -2, -3, -2, -1, 0, -1, 0, 1, 0)"
891,True,-2.5289596691049336,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0)"
892,False,-6.143454495863661,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -3, -2, -1, -2, -3, -4, -3, -2)"
893,True,-5.223743036744201,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -3, -2, -1, 0)"
894,True,-4.8607474209492185,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
895,True,-3.298018174122417,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -4, -3, -4, -5, -4, -3, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
896,True,-4.106432444660626,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0)"
897,False,-4.103093063823978,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 3, 4, 5, 4, 3, 4, 5, 6, 5, 4, 5, 4, 3, 2)"
898,False,-4.748985497386969,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -3, -2, -1, 0, -1, 0, 1, 0, -1, 0, 1, 2)"
899,True,-4.2131673967209045,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 2, 1, 0, -1, 0)"
900,False,-15.123591933723088,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, -2, -3, -4)"
901,True,-1.6045391112110103,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -3, -2, -3, -2, -3, -2, -1, 0, -1, 0, -1, 0, -1, 0)"
902,True,-3.4674867463519794,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -2, -3, -2, -1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0)"
903,True,-4.538972032929182,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
904,True,-0.42623617063983865,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -3, -2, -3, -2, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0)"
905,True,-3.478866184739058,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 3, 2, 3, 4, 3, 2, 3, 2, 1, 0, -1, 0)"
906,True,-3.851782357682899,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0)"
907,True,-3.6619191754516063,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -3, -2, -1, 0, 1, 2, 1, 2, 1, 0, 1, 0)"
908,True,-2.5355351449504995,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 2, 3, 2, 1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
909,True,-2.4566688085298396,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -3, -4, -3, -2, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
910,True,-4.163478410997481,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0)"
911,True,-2.3248211514604904,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 2, 1, 0, 1, 0, 1, 0, -1, 0, -1, 0)"
912,False,-4.887827574967308,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 4, 3, 4, 5, 4, 3, 2, 1, 2, 1, 0, -1, -2)"
913,True,-1.202764154478297,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 0)"
914,True,-5.086687745439807,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
915,False,-5.9561739702798695,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, -2)"
916,False,-6.819399256386823,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 2)"
917,True,-3.9440572108218404,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
918,True,-2.448479061516101,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 3, 2, 3, 4, 5, 4, 3, 2, 3, 2, 1, 0, 1, 0)"
919,False,-5.923106372262719,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 3, 2, 3, 2)"
920,True,-4.29777242741692,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0)"
921,True,-4.768594699700001,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -3, -2, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0)"
922,True,-5.195141308927823,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -4, -5, -4, -3, -2, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0)"
923,False,-5.40905986514408,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 2)"
924,False,-2.669246033476962,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, -1, -2, -3, -2, -3, -2, -1, 0, -1, 0, -1, -2, -1, -2, -3, -2, -3, -2)"
925,False,-5.472273595580613,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 4, 3, 2, 3, 4, 3, 2, 1, 2, 1, 0, -1, -2)"
926,True,-3.3753686180480043,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0, -1, 0)"
927,True,-4.622288637125582,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
928,True,-6.001293356560561,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
929,False,-5.7932920777084185,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -3, -4, -3, -2)"
930,True,-3.642457308751195,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -3, -2, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
931,True,-3.2979976379211977,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0)"
932,False,-16.197924634856825,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -3, -4, -3, -2, -1, 0, -1, -2, -1, 0, 1, 2, 3, 4, 3, 4)"
933,True,-4.827609411759765,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 0)"
934,True,-3.816194352428263,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -2, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0)"
935,True,-2.491805446941974,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -3, -2, -1, -2, -3, -2, -1, 0)"
936,True,-2.685224572330026,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 0, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0)"
937,True,-2.379471700273086,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
938,True,-3.018167173639897,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0)"
939,False,-3.933175050763419,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 2, 1, 2)"
940,True,-3.3430053774557265,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, 0, -1, 0, -1, 0)"
941,True,-4.032821894931544,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0)"
942,True,-0.34067330756668435,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 0, 1, 0, -1, -2, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0)"
943,True,-2.5679580230077677,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 4, 5, 4, 5, 4, 3, 4, 3, 2, 3, 2, 1, 2, 1, 0)"
